id,intent,question,answer,source_ids,requires_handoff,suggested_action
qa_0235,product_info,Cho mình hỏi thông số chính của Laptop NovaBook Air 14 là gì?,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0236,product_info,Mình cần biết thông số chính của Laptop NovaBook Air 14 là gì?,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0237,product_info,Bạn tư vấn giúp mình: thông số chính của Laptop NovaBook Air 14 là gì?,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0238,product_info,"Shop ơi, thông số chính của Laptop NovaBook Air 14 là gì?","Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0239,product_info,"Ad ơi, laptop NovaBook Air 14 có điểm gì nổi bật?","Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0240,product_info,Cho mình hỏi laptop NovaBook Air 14 có điểm gì nổi bật?,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0241,product_info,Mình cần biết laptop NovaBook Air 14 có điểm gì nổi bật?,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0242,product_info,Bạn tư vấn giúp mình: laptop NovaBook Air 14 có điểm gì nổi bật?,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0243,product_info,"Shop ơi, laptop NovaBook Air 14 có điểm gì nổi bật?","Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0244,product_info,"Ad ơi, mô tả nhanh giúp mình Laptop NovaBook Air 14","Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0245,product_info,Cho mình hỏi mô tả nhanh giúp mình Laptop NovaBook Air 14,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0246,product_info,Mình cần biết mô tả nhanh giúp mình Laptop NovaBook Air 14,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0247,product_info,Bạn tư vấn giúp mình: mô tả nhanh giúp mình Laptop NovaBook Air 14,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0248,product_info,"Shop ơi, mô tả nhanh giúp mình Laptop NovaBook Air 14","Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0249,product_info,"Ad ơi, laptop NovaBook Air 14 phù hợp với nhu cầu nào?","Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0250,product_info,Cho mình hỏi laptop NovaBook Air 14 phù hợp với nhu cầu nào?,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0251,product_info,Mình cần biết laptop NovaBook Air 14 phù hợp với nhu cầu nào?,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0252,product_info,Bạn tư vấn giúp mình: laptop NovaBook Air 14 phù hợp với nhu cầu nào?,"Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0253,product_info,"Shop ơi, laptop NovaBook Air 14 phù hợp với nhu cầu nào?","Laptop NovaBook Air 14 có thông tin chính: Intel Core i5 thế hệ 13, RAM 16GB, SSD 512GB, màn hình 14 inch Full HD, pin 7-9 giờ. Sản phẩm phù hợp với nhu cầu sinh viên, nhân viên văn phòng, học online, Word, Excel, PowerPoint, lập trình cơ bản và thiết kế nhẹ.",TC-LT-001,False,answer
qa_0254,product_warranty,"Ad ơi, laptop NovaBook Air 14 bảo hành bao lâu?","Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0255,product_warranty,Cho mình hỏi laptop NovaBook Air 14 bảo hành bao lâu?,"Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0256,product_warranty,Mình cần biết laptop NovaBook Air 14 bảo hành bao lâu?,"Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0257,product_warranty,Bạn tư vấn giúp mình: laptop NovaBook Air 14 bảo hành bao lâu?,"Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0258,product_warranty,"Shop ơi, laptop NovaBook Air 14 bảo hành bao lâu?","Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0259,product_warranty,"Ad ơi, thời gian bảo hành của Laptop NovaBook Air 14 là mấy tháng?","Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0260,product_warranty,Cho mình hỏi thời gian bảo hành của Laptop NovaBook Air 14 là mấy tháng?,"Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0261,product_warranty,Mình cần biết thời gian bảo hành của Laptop NovaBook Air 14 là mấy tháng?,"Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0262,product_warranty,Bạn tư vấn giúp mình: thời gian bảo hành của Laptop NovaBook Air 14 là mấy tháng?,"Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0263,product_warranty,"Shop ơi, thời gian bảo hành của Laptop NovaBook Air 14 là mấy tháng?","Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0264,product_warranty,"Ad ơi, mua Laptop NovaBook Air 14 thì được bảo hành như thế nào?","Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0265,product_warranty,Cho mình hỏi mua Laptop NovaBook Air 14 thì được bảo hành như thế nào?,"Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0266,product_warranty,Mình cần biết mua Laptop NovaBook Air 14 thì được bảo hành như thế nào?,"Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0267,product_warranty,Bạn tư vấn giúp mình: mua Laptop NovaBook Air 14 thì được bảo hành như thế nào?,"Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0268,product_warranty,"Shop ơi, mua Laptop NovaBook Air 14 thì được bảo hành như thế nào?","Laptop NovaBook Air 14 được bảo hành 24 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-001, policy_warranty",False,answer
qa_0269,product_price,"Ad ơi, laptop GamePro 15 giá bao nhiêu?",Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0270,product_price,Cho mình hỏi laptop GamePro 15 giá bao nhiêu?,Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0271,product_price,Mình cần biết laptop GamePro 15 giá bao nhiêu?,Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0272,product_price,Bạn tư vấn giúp mình: laptop GamePro 15 giá bao nhiêu?,Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0273,product_price,"Shop ơi, laptop GamePro 15 giá bao nhiêu?",Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0274,product_price,"Ad ơi, cho mình hỏi giá Laptop GamePro 15 với",Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0275,product_price,Cho mình hỏi cho mình hỏi giá Laptop GamePro 15 với,Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0276,product_price,Mình cần biết cho mình hỏi giá Laptop GamePro 15 với,Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0277,product_price,Bạn tư vấn giúp mình: cho mình hỏi giá Laptop GamePro 15 với,Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0278,product_price,"Shop ơi, cho mình hỏi giá Laptop GamePro 15 với",Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
qa_0279,product_price,"Ad ơi, laptop GamePro 15 hiện đang bán giá nào?",Laptop GamePro 15 hiện có giá niêm yết 24.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-LT-002,False,answer
